NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT13,WT14,WT16,WT18,WT22
"SEATTLE TACOMA AIRPORT, WA US",17 05 2020,2.7,3.3,0,0,14.3,20,11.7,7.2,8.9,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",18 05 2020,2.8,0,0,0,14.7,19.4,10,6.3,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",19 05 2020,3.6,0,0,0,14.3,18.3,11.1,6.3,7.6,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",20 05 2020,4.6,0.8,0,0,12.7,15,10.6,8.9,11.6,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",21 05 2020,3.9,9.1,0,0,11.4,15,8.3,7.6,10.7,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",22 05 2020,4.3,1.3,0,0,10.9,16.7,8.3,8.9,11.2,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",23 05 2020,1.7,0,0,0,12.2,18.3,8.9,4,5.8,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",24 05 2020,1.8,0,0,0,14.4,21.7,10,4,5.8,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",25 05 2020,3,2.8,0,0,15.8,17.2,12.8,6.3,8.5,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",26 05 2020,2.5,0,0,0,13.9,18.9,11.1,5.8,6.7,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",27 05 2020,3.1,0,0,0,15.9,23.9,8.9,7.2,8.9,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",28 05 2020,3.2,0,0,0,19.7,27.8,13.9,6.3,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",29 05 2020,3.4,0,0,0,20.9,26.7,14.4,6.7,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",30 05 2020,3.6,29,0,0,15.3,15.6,10,8.1,11.2,1,,1,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",31 05 2020,3.7,4.6,0,0,11.6,17.2,9.4,6.7,9.4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",01 06 2020,3.1,0,0,0,13.9,20,10,5.8,7.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",02 06 2020,2.4,0,0,0,14.9,18.9,10,7.6,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",03 06 2020,3.1,0,0,0,13.4,18.9,10,7.2,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",04 06 2020,2.6,0,0,0,15,21.1,11.7,7.2,9.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",05 06 2020,2.8,0,0,0,14.6,18.9,10.6,7.2,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",06 06 2020,4.7,0.3,0,0,14.1,17.2,10.6,7.6,10.7,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",07 06 2020,4.5,0.5,0,0,12.5,17.8,10,7.2,10.7,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",08 06 2020,5.5,0.8,0,0,14,17.8,10.6,9.4,12.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",09 06 2020,3.4,11.4,0,0,13.3,16.7,10.6,5.8,7.6,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",10 06 2020,1.9,0.5,0,0,15.7,22.2,12.8,6.3,8.1,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",11 06 2020,2.2,3,0,0,16.6,21.7,13.9,4.5,6.3,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",12 06 2020,3.4,6.9,0,0,15.3,15,11.7,7.2,8.9,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",13 06 2020,3.9,2.8,0,0,13.4,17.2,10.6,9.4,12.1,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",14 06 2020,4.1,0,0,0,13.3,19.4,9.4,7.2,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",15 06 2020,4.3,4.6,0,0,14.4,17.8,11.7,8.9,11.2,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",16 06 2020,3,0.3,0,0,13.6,20,10.6,7.2,10.3,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",17 06 2020,2.6,0,0,0,15.8,22.8,10,5.4,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",18 06 2020,3.3,0,0,0,17.7,25,11.7,7.2,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",19 06 2020,2.2,0,0,0,20.1,27.2,13.3,5.4,6.3,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",20 06 2020,4.2,0.8,0,0,19.6,23.3,15.6,9.4,11.6,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",21 06 2020,3.5,0,0,0,17.3,21.7,13.3,6.3,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",22 06 2020,3.4,0,0,0,17.3,26.7,11.1,7.2,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",23 06 2020,3.3,0,0,0,21.3,29.4,14.4,7.2,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",24 06 2020,3.4,0,0,0,20.3,25.6,16.1,8.9,10.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",25 06 2020,3.2,0,0,0,19.3,27.2,13.3,6.7,8.5,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",26 06 2020,2.5,0,0,0,21.2,27.8,13.9,7.2,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",27 06 2020,3.7,14.2,0,0,16.9,17.8,13.3,6.7,10.3,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",28 06 2020,2.7,8.6,0,0,14.5,21.7,11.1,8.1,11.2,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",29 06 2020,4.7,0,0,0,16.5,22.2,12.2,8.1,9.8,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",30 06 2020,6.1,3.3,0,0,15.7,18.9,12.2,9.4,12.5,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",01 07 2020,5.8,0.3,0,0,14.7,18.9,12.2,9.4,12.1,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",02 07 2020,4.7,0,0,0,14.7,19.4,12.8,8.9,11.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",03 07 2020,2.8,0,0,0,15.5,18.9,12.8,6.7,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",04 07 2020,2.4,0,0,0,15.7,21.7,12.2,5.4,6.3,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",05 07 2020,2.3,0,0,0,17.4,23.3,12.8,4.5,6.3,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",06 07 2020,3.5,0,0,0,17.3,22.2,13.3,6.7,9.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",07 07 2020,4,0,0,0,16.5,21.1,13.3,8.1,9.8,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",08 07 2020,2.7,0,0,0,16.8,22.8,13.3,4.5,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",09 07 2020,3,0.3,0,0,17.7,22.2,14.4,6.3,7.6,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",10 07 2020,2.4,0,0,0,16.8,22.8,12.2,4.5,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",11 07 2020,4.1,0,0,0,17.3,21.1,12.2,8.1,11.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",12 07 2020,4.4,0,0,0,16.7,22.2,15,8.9,10.7,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",13 07 2020,3.8,0,0,0,17.7,24.4,12.8,6.7,9.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",14 07 2020,3.3,0,0,0,19.3,27.2,12.2,7.6,10.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",15 07 2020,3.1,0,0,0,21.4,28.9,13.9,6.3,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",16 07 2020,2.9,0,0,0,20.4,25,14.4,5.8,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",17 07 2020,2.6,3.3,0,0,18.3,22.2,14.4,4.5,7.6,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",18 07 2020,3.7,0,0,0,18.9,26.7,13.9,9.4,11.6,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",19 07 2020,3.2,0,0,0,22,28.9,15,7.6,9.8,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",20 07 2020,3.1,0,0,0,23.5,30.6,16.7,7.6,9.8,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",21 07 2020,3,0,0,0,22.5,27.2,16.7,6.3,7.6,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",22 07 2020,2.9,0.5,0,0,18.9,22.8,15,5.4,6.3,1,1,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",23 07 2020,3.3,0,0,0,17.4,20.6,14.4,6.3,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",24 07 2020,3.8,0,0,0,16.8,22.2,13.3,7.2,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",25 07 2020,3.9,0,0,0,18.3,25.6,13.3,7.2,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",26 07 2020,4.3,0,0,0,21.4,31.1,15,6.7,9.8,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",27 07 2020,1.7,0,0,0,25.2,34.4,17.2,5.8,7.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",28 07 2020,2.7,0,0,0,22.1,27.2,14.4,6.3,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",29 07 2020,2.4,0,0,0,20.6,30,13.3,5.4,6.3,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",30 07 2020,2.9,0,0,0,23.6,32.2,16.1,5.8,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",31 07 2020,3.8,0,0,0,23.2,28.3,15.6,6.7,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",01 08 2020,2.1,0,0,0,18.6,24.4,14.4,4.5,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",02 08 2020,2.6,0,0,0,20.2,27.8,13.9,6.7,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",03 08 2020,3.4,0,0,0,20.6,27.8,15.6,6.3,14.3,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",04 08 2020,3.4,0,0,0,22.1,28.9,16.1,7.2,13.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",05 08 2020,2.6,0,0,0,21.6,27.2,15,6.3,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",06 08 2020,4.7,2,0,0,18.8,22.8,14.4,8.9,11.2,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",07 08 2020,2.7,0,0,0,17,23.9,14.4,6.3,6.7,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",08 08 2020,2.1,0.3,0,0,16.8,20.6,14.4,5.8,6.7,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",09 08 2020,3,0,0,0,17.7,25,11.7,6.7,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",10 08 2020,2.9,0,0,0,20.2,27.8,13.3,6.3,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",11 08 2020,3.6,0,0,0,19.1,24.4,13.9,7.2,9.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",12 08 2020,2.5,0,0,0,16.3,21.7,12.8,4.5,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",13 08 2020,3.3,0,0,0,16.9,23.9,11.1,6.7,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",14 08 2020,4,0,0,0,19.3,27.2,12.8,6.7,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",15 08 2020,4.5,0,0,0,22.5,31.1,16.1,8.9,10.3,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",16 08 2020,2.2,0,0,0,25.2,36.7,17.2,5.8,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",17 08 2020,3,0,0,0,25.8,31.1,17.8,6.7,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",18 08 2020,3,0,0,0,21.8,27.2,16.1,5.8,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",19 08 2020,2.4,0,0,0,20.6,28.3,15,6.3,7.6,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",20 08 2020,2.9,2,0,0,21.4,26.7,16.7,5.8,7.6,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",21 08 2020,4.7,2.8,0,0,20.6,21.7,15.6,9.4,13,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",22 08 2020,4.6,0.3,0,0,18.3,23.9,14.4,8.1,10.3,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",23 08 2020,3.4,0,0,0,18.3,25,12.8,7.2,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",24 08 2020,2.9,0,0,0,18.6,24.4,13.3,5.4,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",25 08 2020,3.1,0,0,0,18.5,25.6,12.2,6.7,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",26 08 2020,3.3,0,0,0,19.7,25.6,13.9,8.9,9.8,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",27 08 2020,2.6,0,0,0,19.2,27.2,12.8,5.8,7.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",28 08 2020,3.3,0,0,0,19.8,25.6,14.4,6.7,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",29 08 2020,2.5,0,0,0,18.8,21.1,12.8,6.7,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",30 08 2020,2.8,0,0,0,16.1,22.8,10.6,6.3,7.6,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",31 08 2020,1.7,0.5,0,0,16.3,21.7,12.2,6.3,13.4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",01 09 2020,2.5,0,0,0,18.6,27.2,13.3,6.7,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",02 09 2020,3,0,0,0,21,27.2,13.9,7.6,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",03 09 2020,4.1,0,0,0,20.6,28.9,13.3,7.2,9.8,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",04 09 2020,3.4,0,0,0,21.8,28.3,15,5.8,7.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",05 09 2020,2.6,0,0,0,18.6,23.9,15,5.4,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",06 09 2020,3.5,0,0,0,18.8,27.2,13.3,6.3,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",07 09 2020,6.6,0,0,0,21.3,28.9,16.1,11.6,15.7,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",08 09 2020,6.6,0,0,0,22.7,28.3,17.2,8.9,13,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",09 09 2020,5.8,0,0,0,21.9,31.1,15,7.6,,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",10 09 2020,2.8,0,0,0,24.2,32.8,16.1,5.8,,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",11 09 2020,3,0,0,0,18.6,22.8,11.7,4.5,,,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",12 09 2020,1.8,0,0,0,14.8,16.1,10.6,3.1,,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",13 09 2020,1.2,0,0,0,13,17.8,10,3.1,,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",14 09 2020,0.9,1.3,0,0,15.4,20.6,12.8,2.7,,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",15 09 2020,1.7,0.3,0,0,18.4,23.9,16.1,3.6,,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",16 09 2020,2.2,0,0,0,18.7,21.7,15,5.4,,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",17 09 2020,2,0,0,0,19.1,23.3,15,4.5,,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",18 09 2020,2.8,7.4,0,0,17.7,18.9,15.6,4.5,,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",19 09 2020,4.3,1,0,0,17.1,22.2,15,7.2,,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",20 09 2020,1.6,1.8,0,0,16.7,21.7,14.4,3.6,,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",21 09 2020,2,0,0,0,16.2,21.1,12.2,4.5,6.3,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",22 09 2020,2.8,2.8,0,0,18.1,22.8,15,6.7,5.8,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",23 09 2020,5,27.4,0,0,17.2,17.2,14.4,9.4,12.1,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",24 09 2020,5.6,2,0,0,15.8,18.9,13.9,8.1,10.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",25 09 2020,5.5,19,0,0,15.1,17.2,12.8,9.4,14.3,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",26 09 2020,4.4,0,0,0,14.2,18.3,11.7,8.9,12.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",27 09 2020,2.7,0,0,0,14.8,21.1,11.7,5.8,7.6,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",28 09 2020,3.8,0,0,0,16,24.4,11.1,8.1,9.8,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",29 09 2020,3.2,0,0,0,17.7,26.7,12.2,6.7,8.1,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",30 09 2020,0.6,0,0,0,18.1,24.4,12.8,3.1,4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",01 10 2020,1.6,0,0,0,16.6,22.2,12.2,3.6,5.4,1,1,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",02 10 2020,1.2,0,0,0,16.4,22.8,12.2,3.6,4.5,1,1,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",03 10 2020,1.1,0,0,0,14.7,14.4,12.2,2.7,2.7,1,1,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",04 10 2020,0.9,0,0,0,13.1,15,12.2,3.1,3.1,1,,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",05 10 2020,2.6,0,0,0,14.8,20,12.8,4.5,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",06 10 2020,2.6,0,0,0,15.2,22.8,12.2,5.8,7.2,1,1,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",07 10 2020,2.1,0,0,0,15.6,16.1,13.3,4.5,5.4,1,1,,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",08 10 2020,3.3,0,0,0,15.1,19.4,13.3,6.3,8.5,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",09 10 2020,3.1,13.2,0,0,15.8,20,13.9,7.6,10.7,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",10 10 2020,6.5,12.4,0,0,14.9,16.7,11.1,10.7,14.3,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",11 10 2020,5.8,15.5,0,0,11.7,15,10,12.5,17.4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",12 10 2020,4.9,0,0,0,13.7,16.7,11.1,10.3,14.3,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",13 10 2020,7.2,14.5,0,0,13.1,17.2,9.4,14.8,21.5,1,,1,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",14 10 2020,3.7,0,0,0,13.2,17.2,10.6,6.7,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",15 10 2020,2.3,0,0,0,11.7,15.6,7.8,4,4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",16 10 2020,6.1,1.8,0,0,13.3,16.7,10.6,13,17.9,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",17 10 2020,3.5,0.8,0,0,13.3,13.9,10.6,6.3,8.1,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",18 10 2020,5.4,0.3,0,0,13.4,17.2,11.1,10.3,13,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",19 10 2020,4.3,1.5,0,0,13.8,15,10,8.1,10.3,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",20 10 2020,1.7,0,0,0,11.6,15,8.3,4,6.3,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",21 10 2020,2.4,1.3,0,0,9.9,11.7,5.6,8.1,9.8,1,,1,,,,1,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",22 10 2020,2.2,0,0,0,7.6,12.2,4.4,4,5.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",23 10 2020,4.4,2.8,0,0,6.8,10.6,3.9,10.3,13.4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",24 10 2020,7,0,0,0,7.8,10,4.4,11.2,13.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",25 10 2020,4.4,0,0,0,5.5,9.4,1.1,7.2,8.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",26 10 2020,1.9,0,0,0,5.6,11.1,1.7,4,5.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",27 10 2020,2,0,0,0,9.2,13.9,7.2,4.5,5.8,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",28 10 2020,2.6,0,0,0,10.2,12.8,8.3,4.5,7.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",29 10 2020,2.3,0.5,0,0,12.3,15,8.3,4.5,,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",30 10 2020,5.5,1,0,0,12.2,15.6,8.3,11.2,15.7,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",31 10 2020,3,0,0,0,9.7,13.9,5,6.3,7.2,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",01 11 2020,3,0,0,0,9.2,16.1,5.6,7.2,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",02 11 2020,2.5,0,0,0,10.6,18.3,5,5.8,6.7,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",03 11 2020,3,22.9,0,0,10.8,14.4,7.8,5.8,7.2,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",04 11 2020,6.9,4.6,0,0,15.3,18.9,14.4,12.5,16.5,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",05 11 2020,5.1,8.1,0,0,13.9,15.6,7.8,10.7,13.4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",06 11 2020,5.5,0,0,0,8.5,10.6,3.9,10.3,13.9,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",07 11 2020,3.4,0.3,0,0,5.6,6.7,2.2,9.4,12.1,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",08 11 2020,4.4,0,0,0,4.9,9.4,0.6,10.3,13,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",09 11 2020,3.8,1.5,0,0,3.1,6.1,-0.5,9.4,12.1,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",10 11 2020,3.5,1,0,0,6,7.8,3.3,9.8,11.6,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",11 11 2020,1.6,0,0,0,5.4,7.8,2.8,4,5.4,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",12 11 2020,4,9.7,0,0,6.2,9.4,4.4,8.9,12.1,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",13 11 2020,7.4,12.4,0,0,8.2,11.1,6.1,12.5,16.1,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",14 11 2020,4.8,14.2,0,0,7.3,8.9,5,9.8,12.1,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",15 11 2020,5.8,5.1,0,0,8.3,11.7,7.8,9.8,13.4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",16 11 2020,2,12.4,0,0,8.6,10.6,7.8,6.3,7.6,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",17 11 2020,5.6,13.5,0,0,10.7,17.2,8.3,14.3,20.6,1,,1,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",18 11 2020,4.9,9.9,0,0,9.1,9.4,6.7,12.5,14.8,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",19 11 2020,5,4.1,0,0,7.4,8.9,5.6,8.9,11.6,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",20 11 2020,3.4,0.3,0,0,7.7,10,6.1,6.3,8.5,,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",21 11 2020,2.3,0.5,0,0,9.1,12.2,5,4.5,5.4,1,,,,,,,,,,,,
"SEATTLE TACOMA AIRPORT, WA US",22 11 2020,2.4,2.8,0,0,5.9,7.2,2.2,6.7,8.5,1,1,,,,,,,,,,,
